modelMag_u,modelMag_g,modelMag_r,modelMag_i,modelMag_z,fiberMag_u,fiberMag_g,fiberMag_r,fiberMag_i,fiberMag_z,petroR50_r,petroR90_r,petroR50_z,petroR90_z,r,i,z,zerr,mmug,mmgr,mmri,mmiz,mfug,mfgr,mfri,mfiz,label
-0.0494195799907584,-0.0218671485071315,-0.2289858317596754,0.011266659622685,0.0275060840366412,-0.0518261909933155,-0.0303998043945441,-0.6259632454237392,-0.0103704628195864,0.0121039321000428,0.0164490989584043,0.0089825941448502,0.1442998119916221,0.1408978279227125,-0.2289858317596754,0.011266659622685,0.0275060840366412,-0.0090185778538181,-0.0371017600617043,-0.0292441235864166,-0.0041417950141284,0.0237167995290222,-0.042792435504891,-0.0468847704742422,-0.052133900407486,0.0010001093723489,1
0.0425462410857889,0.0344789425581343,0.781257324647149,0.0559181176444398,0.0548437348895963,0.0333802798837442,0.0300431065438204,0.7422136242457139,0.0548768820447094,0.0591052256270335,0.017640137737762,0.0115399449374244,0.1442477090166979,0.1407970594262206,0.781257324647149,0.0559181176444398,0.0548437348895963,-0.0092470392922539,0.0400860664070767,0.059715286073377,0.1078580590081688,0.0677502874619815,0.0330065235887751,0.0495965612686888,0.1041188816361202,0.0657611269744046,1
0.0955801249082123,0.0279127276569014,0.9356655501833524,0.0783020495986367,0.0978775259501927,0.0635789114840747,0.0287374354294215,1.1890947320973175,0.107323559096492,0.1228151068788772,0.0198410736843255,0.0165216576667822,-6.903795675086695,-7.008472122992873,0.9356655501833524,0.0783020495986367,0.0978775259501927,-0.0091859603735552,0.064274994491541,0.0581592965890697,0.1404316710741564,0.1077652945047317,0.0480441698353904,0.0600864709072424,0.1860873147905901,0.1327767861551472,1
0.004844290277315,0.0115152802104053,0.6516709586635359,0.0606931591180222,0.0675096024757328,0.0031552851928442,0.0030249142221172,0.4424548879346993,0.0525045007560242,0.0621978479283434,0.0163861511563877,0.01025063541353,0.1442343603165654,0.1409395131811784,0.6516709586635359,0.0606931591180222,0.0675096024757328,-0.008790543336289,0.0085130833468465,0.032594690992163,0.1039239384750338,0.0784186887196401,0.0032162641377288,0.0146986329177592,0.0817300905690999,0.0661766639754915,1
0.0270929252993643,0.0422602536166469,1.1520601837727096,0.0589110689978236,0.042049072717382,0.0224016883277706,0.0325999816550807,0.9706692169281106,0.0419184474467857,0.0269575343951179,0.0159304178140524,0.0080073724208548,0.1442489432571052,0.1418408273127299,1.1520601837727096,0.0589110689978236,0.042049072717382,-0.0089151702881702,0.0360909426074715,0.0794887827648046,0.135660342989934,0.0617543733913857,0.0286231640816514,0.0581798437553892,0.1065118221054206,0.0397374862553111,1
0.0239304327803644,0.0313698051623454,0.5306829370480076,0.0205983315248154,0.0129658952382064,0.0274235684342742,0.0354005153204136,0.7251471960587836,0.0296209674871181,0.0237874985444406,0.0187625003292959,0.0190527693098319,0.1448597736346281,0.1425627702904294,0.5306829370480076,0.0205983315248154,0.0129658952382064,-0.0088451127445082,0.0287783811125676,0.0484986748791169,0.0559956935677236,0.0205302009468203,0.0326941490074074,0.0544973120230944,0.0778870749049163,0.0308136171482946,1
0.004706556418215,0.0153568623281781,0.5780717418261528,0.0516399012952763,0.0457353177648725,-0.0053224689540738,0.0030295333416257,0.2432227309697409,0.0304191106344268,0.0214577426758206,0.0155376942370624,0.0075371148612382,0.1442935992746749,0.1409152312643185,0.5780717418261528,0.0516399012952763,0.0457353177648725,-0.0092401010894116,0.0104402031405055,0.0340469350361042,0.0900029291953262,0.0595618741672527,-0.0011936356913129,0.009445123459618,0.0464746202048831,0.0299299649949626,1
-0.0133054158764344,0.0123993713961106,0.7190572931314316,0.067770317009504,0.080092673542248,-0.0154385833426585,0.0042276174641395,0.5488523768491149,0.0616814320937098,0.0732331983865824,0.015974839076509,0.0092462507775252,0.1445795007638345,0.1416376408114908,0.7190572931314316,0.067770317009504,0.080092673542248,-0.0092660529204687,-0.0004742680092618,0.0356590239066835,0.1154660385908306,0.0904445261669529,-0.0058351874622281,0.0187079710785831,0.0979574006637028,0.0778379890815057,1
-0.0019115939846847,-0.0082826659847655,-0.09435557846559,0.0042739059995222,0.1341704003674126,-0.0216381431154764,-0.0177345636288992,-0.4379703111188019,-0.0166732948926237,-0.0074856155632927,0.01888741344279,0.012192581521147,0.1441335144665798,0.140550881758151,-0.09435557846559,0.0042739059995222,0.1341704003674126,-0.0092618014259611,-0.0053045838591067,-0.011323635732641,-0.0020728155558884,0.0846866772392076,-0.0204902524645906,-0.029272787562664,-0.0458327176623486,-0.0139383044776116,1
0.0320038298928892,0.0223397201151429,0.928544768097981,0.0958513370651302,0.1017825618007407,0.0242088108353452,0.0141319720068993,0.8239328977536776,0.1008639401559662,0.1023842993151374,0.0157671370074576,0.0083518235190646,0.1440492090309843,0.1404393030199922,0.928544768097981,0.0958513370651302,0.1017825618007407,-0.0090402932477439,0.0282823325072581,0.0523651137446169,0.1573868127032246,0.1208879932422786,0.0199534925086818,0.0358606948385401,0.1552672540187786,0.1172625567465378,1
-0.0103980003087845,0.0157646527553679,0.8923533931490818,0.0830090876332889,0.0705502746600886,-0.0119257496321085,0.0061156825632334,0.7222627293229651,0.07610533394369,0.0631292603166182,0.0159787670558389,0.0081608674608885,0.1443468607904919,0.1415672199924735,0.8923533931490818,0.0830090876332889,0.0705502746600886,-0.0091828411347029,0.0027901002954808,0.0446293541958291,0.1422070120035622,0.0939281556673667,-0.0030244171428682,0.0251704720832059,0.1238757302463655,0.0803303630533313,1
-0.0801076841000074,-0.0536034048253383,-1.092695160819702,-0.053433012236131,-0.0372695930967027,-0.0821175744889342,-0.0623369740661601,-1.6996331477633004,-0.089020145100383,-0.0712013763252148,0.0164848894727398,0.0095478814565128,0.1444023509310271,0.1413967226668395,-1.092695160819702,-0.053433012236131,-0.0372695930967027,-0.0092380934392274,-0.0695883376869011,-0.0888908354342956,-0.1262437680581838,-0.0554801088921355,-0.0751769363093091,-0.1071209624244019,-0.2020207598600607,-0.0924386148693483,1
-0.0145811853646344,0.007074232693531,0.6290506075723405,0.0562129325532133,0.0678411885374048,-0.0170399967712642,-0.0014689116697017,0.4450989824425316,0.04523057002248,0.0622620325800341,0.0173467681447575,0.0188579779925187,0.1457851431069147,0.1452186301485893,0.6290506075723405,0.0562129325532133,0.0678411885374048,-0.0092386839245757,-0.003909059149337,0.0274287444254834,0.0979589836782029,0.075881203008951,-0.0096329573004654,0.0102798255258963,0.074680262087229,0.0620170537911414,1
0.0242616865588144,0.0623663038580334,1.2529616659224194,0.0600671274596359,0.0395703769101665,0.0170486339229456,0.0562685424798796,1.595637009688909,0.0732096764847619,0.0519185044743696,0.0199800648660891,0.0154216505568646,0.1442815743997568,0.1409340546186224,1.2529616659224194,0.0600671274596359,0.0395703769101665,-0.00920286744529,0.0450785943563566,0.1028278565446701,0.1435651398676421,0.0609452455112153,0.0381535433020317,0.0983149412430336,0.179363619366984,0.0721917740748993,1
0.0316854646180142,0.0312118080218438,1.3886481685591685,0.1076375330924094,0.1653514896601829,0.0139331708841176,0.0155419582368648,1.0147228907115278,0.0873983980335094,0.0835321402074848,0.016039965509161,0.0080719591808937,-6.903795675086695,-7.008472122992873,1.3886481685591685,0.1076375330924094,0.1653514896601829,-0.0092580813682669,0.0327328517563885,0.0761187850435756,0.1999032081345929,0.1669823472576924,0.0153391821247918,0.0423043564137537,0.1546393261901785,0.0986171005617102,1
0.0283179102361643,0.0224611527529704,0.5272886975873139,0.0312396696566943,0.0454425300722984,0.0162127122774441,0.0137081677919956,0.2902409955649738,0.015156889002344,0.02702955839358,0.0158828374132479,0.0088137232022761,0.1443263395966075,0.141378980729919,0.5272886975873139,0.0312396696566943,0.0454425300722984,-0.0090735856974083,0.0264269064563123,0.0394951076248171,0.0663386041300408,0.0469050295221896,0.0155713348274562,0.0213522195635338,0.0344539397961416,0.0243391549218348,1
-0.0104651359468095,0.0070330495168351,0.6064777283617125,0.0475952967598495,0.0537945789912056,-0.0123146533258374,0.000386434666207,0.4284404586424875,0.0361682890816453,0.0459561912955608,0.0164525188384392,0.0094174677032856,0.1443501348297336,0.1414913999508729,0.6064777283617125,0.0475952967598495,0.0537945789912056,-0.0087879841727895,-0.0017879857528348,0.0266568015006845,0.0878874602812356,0.0620178843460104,-0.0062081540992956,0.0116933594488219,0.0645638093261487,0.0473811056494551,1
0.00435241111849,0.0230092354035774,1.0622789896463218,0.1004171679589452,0.0682219725310259,0.0006915870281676,0.016405541121639,1.0154367233885755,0.1070501619963089,0.0667348698722805,0.0172661860751134,0.0120235113443321,0.1445650027561763,0.1423165501549576,1.0622789896463218,0.1004171679589452,0.0682219725310259,-0.0091659872066495,0.0142374682311702,0.0573633385160378,0.1708770991612051,0.1031515284217634,0.0088968945497757,0.0431857725754039,0.1742107170463953,0.1002639839415284,1
-0.0512239704912583,-0.0289019663768434,-0.5291089947028564,-0.0084679383548397,-0.0060633048631783,-0.0540274128402058,-0.0377936674844415,-1.0084245961753846,-0.0346013832309716,-0.0311143866505828,0.0160546399125054,0.0086563480754012,0.1442948486690818,0.141131051889207,-0.5291089947028564,-0.0084679383548397,-0.0060633048631783,-0.0092495193307167,-0.0417012741280936,-0.0459840267530619,-0.0438410088901059,-0.0088883381907869,-0.047785621503181,-0.0643639161845769,-0.101765510686332,-0.0379142240838656,1
-0.0054386195525597,0.0029345536565902,0.167439974903081,0.0042855065861632,-0.0132430030622292,-0.0034508819549607,0.0068241400178476,-0.0861236414041455,0.0009696373304794,-0.035113923381507,0.017488517438206,0.0122021497455655,0.1445528809661443,0.1414518502164876,0.167439974903081,0.0042855065861632,-0.0132430030622292,-0.0088953789907517,-0.0013040529895202,0.0083507264268811,0.0154688084392947,-0.0054795780980938,0.0017550441498627,0.0045432192707589,-0.004792036257116,-0.0196992868464227,1
0.0336046974563391,0.0271364055317088,1.1848929231713428,0.1056154308348104,0.1614156551042686,0.0076651055620828,0.0171394037335499,1.1189934496086251,0.1081947061289749,0.0998629694097919,0.0160586620760948,0.0076635688339278,-6.903795675086695,-7.008472122992873,1.1848929231713428,0.1056154308348104,0.1614156551042686,-0.0092549222716535,0.0316113853899237,0.0654533695315575,0.184250963306671,0.1633379687348194,0.0129081887892556,0.0466518431085671,0.1822681506485778,0.1200373262721634,1
0.0168606076551646,0.046601614752547,0.8631285166737038,0.031643290067756,0.0227994818801936,0.0134767237977618,0.0394158774164786,0.9130090182393624,0.026836040753354,0.0160784809131333,0.0180555532771172,0.0227800733734423,0.1445998578716205,0.1421804128183792,0.8631285166737038,0.031643290067756,0.0227994818801936,-0.0088789564122452,0.0330236319642647,0.0744682719358235,0.0892277075853729,0.0333010624023337,0.0275248955150346,0.0634660338563833,0.0876744740131799,0.0247592147746343,1
0.0235801347951394,0.0395358132779378,1.138898604884916,0.087582118891226,0.0855252451823321,0.0118824303279231,0.0304978973520935,1.0291088043560814,0.0783165187342386,0.0852303387018354,0.0186581986974442,0.0208000436406802,0.1457000269675807,0.1429186471208937,1.138898604884916,0.087582118891226,0.0855252451823321,-0.0082247387993482,0.0328448982621094,0.0763427983462922,0.1632583912425775,0.1058854851599024,0.0220544844830103,0.0576225426752095,0.1465779984619271,0.0943571396049887,1
0.0225055798552895,0.0270990712500312,1.152457760772478,0.1030525012276024,0.1131660832907124,0.011064597226316,0.0174858376966864,1.0060403544764362,0.0988800963232758,0.1051305204809871,0.0160052863690882,0.0076500358481157,0.1440387612997676,0.1404450420532869,1.152457760772478,0.1030525012276024,0.1131660832907124,-0.0086395786711756,0.0258146058464076,0.0643659636195711,0.1795332769022763,0.1322559096524646,0.014857750700414,0.0440168220992454,0.1654659701930629,0.1177024040755793,1
-0.0205941531966842,-0.0040698579424769,0.1460479587216121,0.0295407837441279,0.0321442890681841,-0.0256201243793718,-0.0129133576419162,-0.1885076425119056,0.0110255550440224,0.0148334946540033,0.0159124771997282,0.0083086992676251,0.1442278870213082,0.141502269175043,0.1460479587216121,0.0295407837441279,0.0321442890681841,-0.0091436854607727,-0.0128373332593548,0.0006654947499754,0.039122802514391,0.0377313250350065,-0.0200538895113944,-0.017873394857422,-0.001643635330461,0.014919185517602,1
0.0084730773137149,0.0195381094313167,0.5467403006505188,0.0242509162358215,0.021993115776055,0.0088395138959906,0.023671031181863,0.8160588862854448,0.0447337516361259,0.0441163946001522,0.021866119534767,0.0250186942083049,0.1444064185464635,0.1408980438344207,0.5467403006505188,0.0242509162358215,0.021993115776055,-0.0071315552642635,0.0145763112833235,0.0372067521799986,0.0606990755241643,0.0282862801126525,0.0169182812028374,0.0451808297020356,0.0989766881622211,0.0512614297405577,1
0.0688237838522381,0.0834599805611176,1.1151329946749893,0.035731896828373,0.0400811554394249,0.0525991653401929,0.0678271191966163,1.0449660873961777,0.020128502578612,0.0243876985316244,0.0158435035879269,0.0078672310558164,0.1443713785522237,0.1416963680811742,1.1151329946749893,0.035731896828373,0.0400811554394249,-0.0090859947470025,0.0792494742806877,0.119423668821918,0.1101634592034268,0.0463731141875993,0.0626707916248293,0.0953267770518251,0.0898288992607641,0.0256832899151466,1
0.0111769699443148,0.0346163481102878,1.3939056793321998,0.099276710286064,0.1173007094903554,0.0081544584038208,0.0260671994268905,1.4075056792527103,0.0942676226653489,0.1188332086781886,0.0155195246062754,0.0067937081535396,0.1442522095431377,0.1409711342372735,1.3939056793321998,0.099276710286064,0.1173007094903554,-0.0091362515454805,0.023829109723137,0.079687820313359,0.1919503324179282,0.1324756244502853,0.0178086338890697,0.0631836346543191,0.1877121388928121,0.1229469333144681,1
-0.0578873268395331,-0.0560801687696193,-1.6470243102255633,-0.0968768091865324,-0.0891782111010622,-0.0607817521028902,-0.0655072297554848,-2.390557623081777,-0.1440273476818369,-0.1336760705013928,0.0156402509815793,0.0079239879101885,0.1442340031050764,0.1410408036549488,-1.6470243102255633,-0.0968768091865324,-0.0891782111010622,-0.0092660529204687,-0.0593107993547303,-0.1093106277949675,-0.2065155618268876,-0.113805090205392,-0.0657222721205139,-0.1285223619943113,-0.3028416308452877,-0.1602189186677374,1
0.0777307016511879,0.0426434111157194,1.2971935906427183,0.0984258672589793,0.1104157988998114,0.0582793529856607,0.0320096966745587,1.2751989777642811,0.0978977286066684,0.0945248642176544,0.0159282813184806,0.0068635771113899,0.1445753929726781,0.1412252437293668,1.2971935906427183,0.0984258672589793,0.1104157988998114,-0.0092579632711972,0.0626484677364647,0.0845701960097043,0.1846292364858999,0.1277436821453265,0.0469887663924751,0.0656273777834134,0.1824769731590194,0.1110167812097918,1
-0.0062790654050846,0.0147602836003405,0.7421345610731046,0.0671798871514989,0.0638389567725188,-0.0093358165228074,0.006511964524399,0.5723432991294605,0.0605741248420724,0.0615251339835243,0.0168911711217452,0.0088714712469966,0.1442541990165965,0.1409349311343649,0.7421345610731046,0.0671798871514989,0.0638389567725188,-0.0092494012336471,0.0044115203733526,0.0387631259066777,0.1164248339495272,0.0801409297684821,-0.0014702559522098,0.0216096276857693,0.0984271296207563,0.0704442572444779,1
-0.059538978954383,-0.0349106688346744,-0.5888048845185515,-0.015266682166937,-0.0098851442109182,-0.0623537235398381,-0.0439877142820093,-1.085431117213462,-0.0454142875391076,-0.0396112586324138,0.0168278024648004,0.0100366080302595,0.1444134964510642,0.1413091347222042,-0.5888048845185515,-0.015266682166937,-0.0098851442109182,-0.0092504050587391,-0.049155821275466,-0.0539153656690587,-0.0545915962191133,-0.0153846050025222,-0.0553423021422812,-0.0725830978620809,-0.1176540318129461,-0.0490548558864767,1
-0.063977048595858,-0.0352705405188861,-0.76417194532603,-0.0251687829156225,-0.0250937049141227,-0.0650450679537385,-0.0428023327381439,-1.263983978564807,-0.0540047380005941,-0.0521488239157188,0.0168303791478591,0.0102429449718319,0.1444466565035448,0.1415486673142381,-0.76417194532603,-0.0251687829156225,-0.0250937049141227,-0.0092548041745839,-0.0516531866902873,-0.0599523896924426,-0.0761702533035455,-0.0307443331348076,-0.0561261930843667,-0.0761114538557403,-0.1381205848992367,-0.0612445066081586,1
-0.0022051440810347,0.0206606396634061,0.9311853914546386,0.0873789086148935,0.107405925420822,-0.0058530020978693,0.0107946581620176,0.7500293636586773,0.0797746366018816,0.0897173848101047,0.0157149842087053,0.0081026263114219,0.1439607243337413,0.1403383996144297,0.9311853914546386,0.0873789086148935,0.107405925420822,-0.0086326611353204,0.0096021072934242,0.0507743503256684,0.149147848027479,0.1191456891495377,0.0025709837825663,0.0305768116064533,0.1293766700843566,0.0977871572724645,1
-0.0769138359678326,-0.0654193200867919,-1.7786044951930806,-0.1032135296341339,-0.0939048124168387,-0.0799525297298327,-0.0746251792019247,-2.5454520299938794,-0.1513747722595162,-0.1398338773903129,0.0158337996349535,0.0081232769404896,0.1442584381894055,0.1411108191033088,-1.7786044951930806,-0.1032135296341339,-0.0939048124168387,-0.0088759443464836,-0.0740738026290579,-0.1228941719990638,-0.2216206615205675,-0.1205722081097637,-0.0804445392210161,-0.141717652143858,-0.3204922440180507,-0.1680106614554661,1
-0.0844609204567574,-0.0817238167185959,-2.4543251771993084,-0.157770288566406,-0.157351745404375,-0.0313139746484194,-0.036407161778644,-1.4058691491380897,-0.0875096016239235,-0.0876331371172036,0.0434253476386834,0.0693777297408573,0.1476605823660524,0.1480820769601861,-2.4543251771993084,-0.157770288566406,-0.157351745404375,-0.0088933553974631,-0.086485631639907,-0.1610486710267816,-0.3210596208561198,-0.1927524339341477,-0.0352427655168635,-0.0734683588052433,-0.1808887979817573,-0.1010472977476494,1
-0.0134485359758344,0.0093063993593985,0.3640091643697528,0.0385260381279436,0.0353109559563116,-0.0147190826445623,-0.0003152865724571,0.0904188340404177,0.0222255269312705,0.0157139512882641,0.0164183988554442,0.0096919078892485,0.1444581041168024,0.141613676756702,0.3640091643697528,0.0385260381279436,0.0353109559563116,-0.0090200328097162,-0.0021580696537682,0.0210760652937259,0.0626428910628063,0.0451641934570511,-0.0078247100845009,0.0020714092366262,0.0281230643397297,0.0218889000065818,1
0.0477439629752888,0.0303298337283986,0.7064713107955382,0.0376351930779588,0.0443545758048098,0.0411204447886718,0.02843045644542,0.8112223056981112,0.0414451470905548,0.0437768528931167,0.0187983200903225,0.0118691147693584,0.1447174070943551,0.1425572774107808,0.7064713107955382,0.0376351930779588,0.0443545758048098,-0.0089966779332208,0.0406327812607283,0.0531518500007273,0.0846896214719566,0.0501513278935543,0.0361957689139024,0.0498070630564766,0.0953863039267533,0.0491681974323611,1
0.0618247493138383,0.0337118577809856,0.4929071880851142,0.0189694491523241,0.0158997719117461,0.044146042401982,0.0318206977013364,0.5355882002684925,0.0165150552419631,0.0149863619160452,0.0181140714446952,0.0126273903284542,0.1446131905719488,0.1421353916525281,0.4929071880851142,0.0189694491523241,0.0158997719117461,-0.0090531794094996,0.0497218656372232,0.0496137462418679,0.0518481983526074,0.0213285632912403,0.0395346415633527,0.0459188355132842,0.0521989855260738,0.018174508037682,1
0.0352394213873891,0.0281459706950109,1.2420134634661626,0.0807489733394345,0.0812798236400075,0.0286934227019225,0.0234458491058242,1.2737421763825552,0.0883366694436358,0.0905993113218851,0.0163790982424673,0.0084253808007993,0.1441046499738835,0.1405369840505512,1.2420134634661626,0.0807489733394345,0.0812798236400075,-0.0090897227762489,0.0329875848310569,0.0683105958077174,0.1633756082466455,0.0991090697473822,0.0271342019459691,0.0570350600601597,0.1728808729938873,0.1032357801948802,1
0.0257504049045893,0.035671330234806,1.3668170374824344,0.1024076686184531,0.1039228718321124,0.0269386415128507,0.0261869116074854,1.24752703551838,0.0922705499407143,0.0949045825768933,0.0163047680248309,0.0069643094454957,0.1444695460208788,0.1413903854437228,1.3668170374824344,0.1024076686184531,0.1039228718321124,-0.009220517347593,0.0319638462479554,0.0798639954407957,0.193246474340874,0.1262073912594508,0.0276472814523322,0.0590810605418268,0.1750372453045062,0.1079892973447295,1
-0.0389181426972836,-0.0211033352907484,-0.4249794246744449,-0.0146214495375587,-0.0125138337131,-0.0398061611441895,-0.0293861001257442,-0.8099863959634683,-0.0381486861078988,-0.0381271722967566,0.0180329440977591,0.0137989773202657,0.1444297944014601,0.1413467033594262,-0.4249794246744449,-0.0146214495375587,-0.0125138337131,-0.0090953217583214,-0.0312380930599027,-0.0348271652476055,-0.0429807552839815,-0.0165979298158775,-0.0360090296791091,-0.050728975269121,-0.0920287352169634,-0.0440067880188501,1
0.0554632147880885,0.0792025253366166,1.1433906315837716,0.0465584443262793,0.0635513688613701,0.0397178129115861,0.0677724596157658,1.127887222044067,0.0358997915710713,0.0602830874794336,0.0159258483903444,0.007434180490685,0.1443432004299852,0.1411790979637907,1.1433906315837716,0.0465584443262793,0.0635513688613701,-0.0090463389319824,0.0700797845091032,0.1160882529141444,0.1228097832321196,0.0673519626392062,0.0559381629432453,0.0974606307910437,0.111038743660444,0.0554919921611478,1
0.037883680643239,0.02486613480516,1.009727617856284,0.0714573034602043,0.0600351166681748,0.0278240180070846,0.0178655678129466,0.9637494103649088,0.0653512247108623,0.0574153564386275,0.0159109548846699,0.0084727387798577,0.144204862739103,0.1407663933862174,1.009727617856284,0.0714573034602043,0.0600351166681748,-0.0092265963942536,0.0326574531694288,0.0575156906164274,0.1385919601289573,0.0804303758774153,0.0237779028209952,0.0432799697224505,0.1293294538057718,0.0708292649965055,1
0.0123911824005147,0.003025964913275,-0.6719281473951184,-0.0413992036871003,-0.0559248089186382,0.0084038493919816,-0.0054405845937489,-1.178389613381449,-0.07483926289501,-0.09138279466979,0.0165567471057097,0.009801661051696,0.1442953247866052,0.1412368614951211,-0.6719281473951184,-0.0413992036871003,-0.0559248089186382,-0.0092038358412612,0.0080243442991041,-0.0187337498713903,-0.0861154207435855,-0.0595311310608637,0.0015427215745182,-0.0365342341655024,-0.1530993408230184,-0.0959005751770436,1
-0.0054163051284596,0.0082620016961808,0.3680383402330579,0.0417918032775061,0.0435730086582391,-0.0076980335750949,-0.0007633411647803,0.0947892381855983,0.0245048160173845,0.0242735380442661,0.0154514204639018,0.0074128972929025,0.1442479172960882,0.1412947644396404,0.3680383402330579,0.0417918032775061,0.0435730086582391,-0.0090599882960507,0.0014794866106006,0.0201638739032467,0.0661566197644035,0.0522156193737476,-0.0044037126653419,0.0017392201139803,0.0306795581039213,0.0281423078555925,1
